date,stock1,stock2,stock3,stock4,lot1,lot2,lot3,lot4,value1,value2,value3,value4,stock_value_total,cash,accrued_fee,nav,is_rebalance,is_payfee
2020-11-06,4572,851607,2572066,1232815,27,18,8,2,57161.3274,50913.846,56004.768000000004,38918.980800000005,202998.92220000003,19073.19159814917,69.33335963653809,222002.78043851262,False,False
2020-11-07,4572,851607,2572066,1232815,27,18,8,2,57161.3274,50913.846,56004.768000000004,38918.980800000005,202998.92220000003,19073.19159814917,69.63747303439906,222002.47632511475,False,False
2020-11-08,4572,851607,2572066,1232815,27,18,8,2,57161.3274,50913.846,56004.768000000004,38918.980800000005,202998.92220000003,19073.19159814917,69.94158601566635,222002.1722121335,False,False
2020-11-09,4572,851607,2572066,1232815,27,18,8,2,57267.9207,48572.1648,51985.7048,38494.230599999995,196320.0209,19073.19159814917,70.23654940047749,215322.97594874867,False,False
2020-11-10,4572,851607,2572066,1232815,27,18,8,2,56415.1662,46496.583,49944.4024,37302.9542,190159.1058,19073.19159814917,70.52307277150317,209161.77432537766,False,False
2020-11-11,4572,851607,2572066,1232815,27,18,8,2,58227.2712,46922.3424,51787.1352,38614.7412,195551.49,19073.19159814917,70.81698257770232,214553.86461557145,False,False
2020-11-12,4572,851607,2572066,1232815,27,18,8,2,57561.057,47543.2434,51699.764,38197.8932,195001.9576,19073.19159814917,71.1101391971757,214004.03905895198,False,False
2020-11-13,4572,851607,2572066,1232815,27,18,8,2,57827.541600000004,48270.5838,52382.84559999999,38760.9342,197241.90519999998,19073.19159814917,71.40636383643454,216243.6904343127,False,False
2020-11-14,4572,851607,2572066,1232815,27,18,8,2,57827.541600000004,48270.5838,52382.84559999999,38760.9342,197241.90519999998,19073.19159814917,71.7025880699062,216243.39421007925,False,False
2020-11-15,4572,851607,2572066,1232815,27,18,8,2,57827.541600000004,48270.5838,52382.84559999999,38760.9342,197241.90519999998,19073.19159814917,71.99881189759124,216243.09798625155,False,False
2020-11-16,4572,851607,2572066,1232815,27,18,8,2,58120.6779,47986.7436,52335.1888,39851.456,198294.0663,19073.19159814917,72.29647663606555,217294.96142151312,False,False
2020-11-17,4572,851607,2572066,1232815,27,18,8,2,58227.2712,47756.123999999996,52517.8736,39393.120800000004,197894.3896,19073.19159814917,72.59359346445119,216894.98760468472,False,False
2020-11-18,4572,851607,2572066,1232815,27,18,8,2,57374.5167,47046.5226,52176.332800000004,39197.538,195794.9101,19073.19159814917,72.8878338865124,214795.21386426265,False,False
2020-11-19,4572,851607,2572066,1232815,27,18,8,2,58200.624899999995,48625.3836,53097.6992,39709.214,199632.9217,19073.19159814917,73.18733145564153,218632.92596669352,False,False
2020-11-20,4572,851607,2572066,1232815,27,18,8,2,58866.8391,49175.325,54392.3776,39507.7046,201942.2463,19073.19159814917,73.48999207285618,220941.9479060763,False,False
2020-11-21,4572,851607,2572066,1232815,27,18,8,2,58866.8391,49175.325,54392.3776,39507.7046,201942.2463,19073.19159814917,73.79265227546725,220941.6452458737,False,False
2020-11-22,4572,851607,2572066,1232815,27,18,8,2,58866.8391,49175.325,54392.3776,39507.7046,201942.2463,19073.19159814917,74.09531206347529,220941.3425860857,False,False
2020-11-23,4572,851607,2572066,1232815,27,18,8,2,59986.083600000005,49033.404,55830.026399999995,40116.184,204965.698,19073.19159814917,74.40211315153842,223964.48748499763,False,False
2020-11-24,4572,851607,2572066,1232815,27,18,8,2,60812.1891,48962.4444,56163.624,40242.6214,206180.8789,19073.19159814917,74.71057845069595,225179.35991969847,False,False
2020-11-25,4572,851607,2572066,1232815,27,18,8,2,61851.486600000004,49086.6246,56981.7344,40240.6458,208160.4914,19073.19159814917,75.02175512524349,227158.6612430239,False,False
2020-11-26,4572,851607,2572066,1232815,27,18,8,2,61851.486600000004,49086.6246,56981.7344,40240.6458,208160.4914,19073.19159814917,75.3329313735216,227158.35006677563,False,False
2020-11-27,4572,851607,2572066,1232815,27,18,8,2,62864.1351,50718.7062,58403.4976,40779.9798,212766.3187,19073.19159814917,75.65041654799664,231763.85988160118,False,False
2020-11-28,4572,851607,2572066,1232815,27,18,8,2,62864.1351,50718.7062,58403.4976,40779.9798,212766.3187,19073.19159814917,75.96790128756048,231763.5423968616,False,False
2020-11-29,4572,851607,2572066,1232815,27,18,8,2,62864.1351,50718.7062,58403.4976,40779.9798,212766.3187,19073.19159814917,76.28538559221371,231763.22491255697,False,False
2020-11-30,4572,851607,2572066,1232815,27,18,8,2,62704.243800000004,50807.4066,57696.5872,41212.6326,212420.8702,19073.19159814917,76.60239624483366,231417.45940190434,False,False
2020-12-01,4572,851607,2572066,1232815,27,18,8,2,62117.973900000005,50523.566399999996,57537.731199999995,41961.3784,212140.64989999996,19073.19159814917,76.91902259976777,231136.9224755494,False,False
2020-12-02,4572,851607,2572066,1232815,27,18,8,2,61558.352999999996,50381.645399999994,57235.904,42129.303,211305.20539999998,19073.19159814917,77.23450407644661,230301.1624940727,False,False
2020-12-03,4572,851607,2572066,1232815,27,18,8,2,61131.9744,50576.7852,57339.160800000005,42113.498199999995,211161.4186,19073.19159814917,77.54978815273986,230157.06040999643,False,False
2020-12-04,4572,851607,2572066,1232815,27,18,8,2,61318.51469999999,51587.967599999996,57394.759999999995,43342.3108,213643.5531,19073.19159814917,77.86847198138369,232638.87622616778,False,False
2020-12-05,4572,851607,2572066,1232815,27,18,8,2,61318.51469999999,51587.967599999996,57394.759999999995,43342.3108,213643.5531,19073.19159814917,78.18715537347433,232638.55754277567,False,False
2020-12-06,4572,851607,2572066,1232815,27,18,8,2,61318.51469999999,51587.967599999996,57394.759999999995,43342.3108,213643.5531,19073.19159814917,78.50583832901238,232638.23885982015,False,False
2020-12-07,4572,851607,2572066,1232815,27,18,8,2,61584.9993,52013.727,56878.4776,43589.2586,214066.46250000002,19073.19159814917,78.82510017594363,233060.8289979732,False,False
2020-12-08,4572,851607,2572066,1232815,27,18,8,2,63237.2157,52599.148199999996,58093.727999999996,43646.5506,217576.64250000002,19073.19159814917,79.14917005128332,236570.68492809788,False,False
2020-12-09,4572,851607,2572066,1232815,27,18,8,2,61691.59529999999,52013.727,57442.4168,42295.2518,213442.9909,19073.19159814917,79.46757694625332,232436.7149212029,False,False
2020-12-10,4572,851607,2572066,1232815,27,18,8,2,62624.2968,52279.8282,58260.5264,42326.8612,215491.51260000002,19073.19159814917,79.78878959915907,234484.91540855,False,False
2020-12-11,4572,851607,2572066,1232815,27,18,8,2,62970.7284,52616.887200000005,58562.353599999995,41983.1098,216133.079,19073.19159814917,80.11088067012969,235126.15971747902,False,False
2020-12-12,4572,851607,2572066,1232815,27,18,8,2,62970.7284,52616.887200000005,58562.353599999995,41983.1098,216133.079,19073.19159814917,80.43297129987965,235125.83762684927,False,False
2020-12-13,4572,851607,2572066,1232815,27,18,8,2,62970.7284,52616.887200000005,58562.353599999995,41983.1098,216133.079,19073.19159814917,80.75506148840958,235125.51553666074,False,False
2020-12-14,4572,851607,2572066,1232815,27,18,8,2,63877.8312,52936.2072,58594.1248,42411.8112,217819.97439999998,19073.19159814917,81.07946205133652,236812.08653609784,False,False
2020-12-15,4572,851607,2572066,1232815,27,18,8,2,66866.2695,53149.0878,59880.8608,43077.5826,222973.8007,19073.19159814917,81.41092220590652,241965.58137594323,False,False
2020-12-16,4572,851607,2572066,1232815,27,18,8,2,66866.2695,53894.169,61278.7952,43059.8024,225099.03609999997,19073.19159814917,81.74529318779138,244090.48240496137,False,False
2020-12-17,4572,851607,2572066,1232815,27,18,8,2,68200.3935,55135.9692,62478.16,43049.924600000006,228864.4473,19073.19159814917,82.08482180916803,247855.55407634,False,False
2020-12-18,4572,851607,2572066,1232815,27,18,8,2,69134.2776,55810.0908,62462.2744,42901.7558,230308.39860000001,19073.19159814917,82.42632798091644,249299.16387016827,False,False
2020-12-19,4572,851607,2572066,1232815,27,18,8,2,69134.2776,55810.0908,62462.2744,42901.7558,230308.39860000001,19073.19159814917,82.76783368484817,249298.82236446431,False,False
2020-12-20,4572,851607,2572066,1232815,27,18,8,2,69134.2776,55810.0908,62462.2744,42901.7558,230308.39860000001,19073.19159814917,83.10933892096388,249298.4808592282,False,False
2020-12-21,4572,851607,2572066,1232815,27,18,8,2,70334.9892,55171.4508,62962.6712,42685.354999999996,231154.46619999997,19073.19159814917,83.45200268597652,250144.20579546315,False,False
2020-12-22,4572,851607,2572066,1232815,27,18,8,2,72896.50619999999,54763.4304,63280.384000000005,42609.7598,233550.08039999998,19073.19159814917,83.79794764487441,252539.47405050427,False,False
2020-12-23,4572,851607,2572066,1232815,27,18,8,2,74070.5364,54692.469,62767.99999999999,42291.4648,233822.47019999998,19073.19159814917,84.14426526658742,252811.51753288254,False,False
2020-12-24,4572,851607,2572066,1232815,27,18,8,2,73937.124,54692.469,62143.84,42745.0352,233518.4682,19073.19159814917,84.49016597279686,252507.16963217637,False,False
2020-12-25,4572,851607,2572066,1232815,27,18,8,2,73937.124,54692.469,62143.84,42745.0352,233518.4682,19073.19159814917,84.8360662051697,252506.823731944,False,False
2020-12-26,4572,851607,2572066,1232815,27,18,8,2,73937.124,54692.469,62143.84,42745.0352,233518.4682,19073.19159814917,85.18196596370662,252506.47783218545,False,False
2020-12-27,4572,851607,2572066,1232815,27,18,8,2,73937.124,54692.469,62143.84,42745.0352,233518.4682,19073.19159814917,85.52786524840825,252506.13193290075,False,False
2020-12-28,4572,851607,2572066,1232815,27,18,8,2,74524.1364,54071.5698,61104.0,42659.4934,232359.19960000002,19073.19159814917,85.87217602009716,251346.51902212907,False,False
2020-12-29,4572,851607,2572066,1232815,27,18,8,2,73803.7116,54674.729999999996,61200.0,42552.069,232230.51059999998,19073.19159814917,86.2163100338261,251217.4858881153,False,False
2020-12-30,4572,851607,2572066,1232815,27,18,8,2,75523.1526,55955.0556,61896.0,43337.8598,236712.068,19073.19159814917,86.56658269586462,255698.6930154533,False,False
2020-12-31,4572,2572067,2572765,3695,22,16,11,14,61428.622200000005,62269.5872,63156.5649,62026.032600000006,248880.8069,5081.373121579431,0.0,253962.18002157946,True,True
2021-01-01,4572,2572067,2572765,3695,22,16,11,14,61428.622200000005,62269.5872,63156.5649,62026.032600000006,248880.8069,5081.373121579431,0.3478933972898349,253961.83212818217,False,False
2021-01-02,4572,2572067,2572765,3695,22,16,11,14,61428.622200000005,62269.5872,63156.5649,62026.032600000006,248880.8069,5081.373121579431,0.6957863180133721,253961.48423526145,False,False
2021-01-03,4572,2572067,2572765,3695,22,16,11,14,61428.622200000005,62269.5872,63156.5649,62026.032600000006,248880.8069,5081.373121579431,1.0436787621712647,253961.1363428173,False,False
2021-01-04,4572,2572067,2572765,3695,22,16,11,14,62385.7256,62128.9168,62070.307199999996,61547.990000000005,248132.93959999998,5081.373121579431,1.3905462540107405,253212.92217532542,False,False
2021-01-05,4572,2572067,2572765,3695,22,16,11,14,63712.6182,63410.571200000006,62223.92,61933.081,251280.19040000002,5081.373121579431,1.741724573155022,256359.82179700627,False,False
2021-01-06,4572,2572067,2572765,3695,22,16,11,14,68302.36379999999,63019.8224,61905.723,60817.647800000006,254045.557,5081.373121579431,2.0966905846577704,259124.8334309948,False,False
2021-01-07,4572,2572067,2572765,3695,22,16,11,14,72674.58439999999,65145.491200000004,63606.4297,61335.5274,262762.0327,5081.373121579431,2.4635964875769414,267840.9422250918,False,False
2021-01-08,4572,2572067,2572765,3695,22,16,11,14,72130.7774,65958.24639999999,64561.0196,62265.0546,264915.098,5081.373121579431,2.8334512924058344,269993.637670287,False,False
2021-01-09,4572,2572067,2572765,3695,22,16,11,14,72130.7774,65958.24639999999,64561.0196,62265.0546,264915.098,5081.373121579431,3.2033055905843097,269993.2678159888,False,False
2021-01-10,4572,2572067,2572765,3695,22,16,11,14,72130.7774,65958.24639999999,64561.0196,62265.0546,264915.098,5081.373121579431,3.5731593821130616,269992.8979621973,False,False
2021-01-11,4572,2572067,2572765,3695,22,16,11,14,69694.5128,65770.688,64517.130699999994,60844.205799999996,260826.53729999997,5081.373121579431,3.937411898910592,265903.9730096805,False,False
2021-01-12,4572,2572067,2572765,3695,22,16,11,14,70542.8548,66114.5456,65504.6381,60844.205799999996,263006.24429999996,5081.373121579431,4.304649816732073,268083.3127717627,False,False
2021-01-13,4572,2572067,2572765,3695,22,16,11,14,70890.89259999999,66348.9952,64593.9371,60512.2308,262346.0557,5081.373121579431,4.670982863542706,267422.7578387159,False,False
2021-01-14,4572,2572067,2572765,3695,22,16,11,14,70260.0756,67318.0496,65361.9978,60884.0428,263824.1658,5081.373121579431,5.039340216883413,268900.49958136247,False,False
2021-01-15,4572,2572067,2572765,3695,22,16,11,14,66475.167,66177.0656,65416.8592,60764.5318,258833.6236,5081.373121579431,5.400860706446923,263909.59586087294,False,False
2021-01-16,4572,2572067,2572765,3695,22,16,11,14,66475.167,66177.0656,65416.8592,60764.5318,258833.6236,5081.373121579431,5.762380700776886,263909.2343408786,False,False
2021-01-17,4572,2572067,2572765,3695,22,16,11,14,66475.167,66177.0656,65416.8592,60764.5318,258833.6236,5081.373121579431,6.1239001998739795,263908.8728213795,False,False
2021-01-18,4572,2572067,2572765,3695,22,16,11,14,66475.167,66177.0656,65416.8592,60764.5318,258833.6236,5081.373121579431,6.485419203738883,263908.51130237564,False,False
2021-01-19,4572,2572067,2572765,3695,22,16,11,14,68302.36379999999,67802.57759999999,66656.7297,61959.6376,264721.3087,5081.373121579431,6.855003034427069,269795.826818545,False,False
2021-01-20,4572,2572067,2572765,3695,22,16,11,14,68041.336,68802.8912,67468.6793,62942.28080000001,267255.1873,5081.373121579431,7.228057425411378,272329.33236415405,False,False
2021-01-21,4572,2572067,2572765,3695,22,16,11,14,71043.159,69365.5696,67029.787,63327.3718,270765.8874,5081.373121579431,7.605920483581452,275839.6546010958,False,False
2021-01-22,4572,2572067,2572765,3695,22,16,11,14,71565.2146,70053.2848,67764.9313,62889.1662,272272.5969,5081.373121579431,7.985847009747336,277345.98417456966,False,False
2021-01-23,4572,2572067,2572765,3695,22,16,11,14,71565.2146,70053.2848,67764.9313,62889.1662,272272.5969,5081.373121579431,8.365773015465924,277345.60424856393,False,False
2021-01-24,4572,2572067,2572765,3695,22,16,11,14,71565.2146,70053.2848,67764.9313,62889.1662,272272.5969,5081.373121579431,8.74569850073793,277345.2243230787,False,False
2021-01-25,4572,2572067,2572765,3695,22,16,11,14,70651.61619999999,70522.18239999999,68214.7961,62676.7022,272065.29689999996,5081.373121579431,9.125339492961325,277137.5446820864,False,False
2021-01-26,4572,2572067,2572765,3695,22,16,11,14,69955.5428,70834.7808,68192.8511,62012.7536,270995.9283,5081.373121579431,9.503515076635416,276067.7979065028,False,False
2021-01-27,4572,2572067,2572765,3695,22,16,11,14,65561.5686,70068.9152,68653.6884,59967.79320000001,264251.9654,5081.373121579431,9.872451836918296,269323.46606974246,False,False
2021-01-28,4572,2572067,2572765,3695,22,16,11,14,67040.7276,69865.7264,66744.5075,60764.5318,264415.4933,5081.373121579431,10.241612102630272,269486.6248094768,False,False
2021-01-29,4572,2572067,2572765,3695,22,16,11,14,64821.988,68349.624,65647.2773,59755.330599999994,258574.21989999997,5081.373121579431,10.602770118259693,263644.99025146116,False,False
2021-01-30,4572,2572067,2572765,3695,22,16,11,14,64821.988,68349.624,65647.2773,59755.330599999994,258574.21989999997,5081.373121579431,10.963927639152105,263644.6290939403,False,False
2021-01-31,4572,2572067,2572765,3695,22,16,11,14,64821.988,68349.624,65647.2773,59755.330599999994,258574.21989999997,5081.373121579431,11.325084665308188,263644.2679369141,False,False
2021-02-01,4572,2572067,2572765,3695,22,16,11,14,66279.3956,70428.4032,66557.9783,61614.385,264880.1621,5081.373121579431,11.69487947371492,269949.8403421057,False,False
2021-02-02,4572,2572067,2572765,3695,22,16,11,14,66997.2226,71725.68639999999,67293.1226,63035.2338,269051.2654,5081.373121579431,12.070387615690407,274120.5681339637,False,False
2021-02-03,4572,2572067,2572765,3695,22,16,11,14,68193.6024,72210.2144,66020.3357,62942.28080000001,269366.43330000003,5081.373121579431,12.446326980120494,274435.3600945993,False,False
2021-02-04,4572,2572067,2572765,3695,22,16,11,14,67323.509,72710.3712,67040.7595,64681.825600000004,271756.4653,5081.373121579431,12.825539846003506,276825.0128817334,False,False
2021-02-05,4572,2572067,2572765,3695,22,16,11,14,67823.811,74335.88160000001,67457.7068,66169.06940000001,275786.46880000003,5081.373121579431,13.210272745156566,280854.6316488342,False,False
2021-02-06,4572,2572067,2572765,3695,22,16,11,14,67823.811,74335.88160000001,67457.7068,66169.06940000001,275786.46880000003,5081.373121579431,13.595005117278257,280854.2469164621,False,False
2021-02-07,4572,2572067,2572765,3695,22,16,11,14,67823.811,74335.88160000001,67457.7068,66169.06940000001,275786.46880000003,5081.373121579431,13.979736962369302,280853.862184617,False,False
2021-02-08,4572,2572067,2572765,3695,22,16,11,14,68498.1352,76586.5904,68072.1558,67417.2912,280574.17260000005,5081.373121579431,14.371026778786586,285641.1746948007,False,False
2021-02-09,4572,2572067,2572765,3695,22,16,11,14,67889.0696,78024.54239999999,68949.9404,67350.8976,282214.44999999995,5081.373121579431,14.764563014532888,287281.05855856487,False,False
2021-02-10,4572,2572067,2572765,3695,22,16,11,14,66975.4712,77540.0144,68039.23939999999,68386.6554,280941.3804,5081.373121579431,15.156354780229552,286007.5971667992,False,False
2021-02-11,4572,2572067,2572765,3695,22,16,11,14,67323.509,78759.1488,68467.1592,68811.5834,283361.4004,5081.373121579431,15.551461105115578,288427.2220604743,False,False
2021-02-12,4572,2572067,2572765,3695,22,16,11,14,65953.11140000001,79384.3456,68192.8511,69276.34700000001,282806.6551,5081.373121579431,15.94580696369157,287872.0824146157,False,False
2021-02-13,4572,2572067,2572765,3695,22,16,11,14,65953.11140000001,79384.3456,68192.8511,69276.34700000001,282806.6551,5081.373121579431,16.340152282067756,287871.68806929735,False,False
2021-02-14,4572,2572067,2572765,3695,22,16,11,14,65953.11140000001,79384.3456,68192.8511,69276.34700000001,282806.6551,5081.373121579431,16.734497060244877,287871.2937245192,False,False
2021-02-15,4572,2572067,2572765,3695,22,16,11,14,65953.11140000001,79384.3456,68192.8511,69276.34700000001,282806.6551,5081.373121579431,17.12884129822367,287870.8993802812,False,False
2021-02-16,4572,2572067,2572765,3695,22,16,11,14,65213.53079999999,80509.6992,67139.5109,69754.38960000001,282617.13049999997,5081.373121579431,17.52292537326515,287680.98069620616,False,False
2021-02-17,4572,2572067,2572765,3695,22,16,11,14,64125.9124,79540.6448,66536.0344,68479.6084,278682.19999999995,5081.373121579431,17.911618592712006,283745.6615029867,False,False
2021-02-18,4572,2572067,2572765,3695,22,16,11,14,60797.8052,77977.6528,66327.56019999999,68373.37640000001,273476.3946,5081.373121579431,18.293180039428428,278539.47454153997,False,False
2021-02-19,4572,2572067,2572765,3695,22,16,11,14,61972.4314,78743.5184,66733.535,68904.535,276354.0198,5081.373121579431,18.678682915786702,281416.7142386636,False,False
2021-02-20,4572,2572067,2572765,3695,22,16,11,14,61972.4314,78743.5184,66733.535,68904.535,276354.0198,5081.373121579431,19.064185264058843,281416.32873631536,False,False
2021-02-21,4572,2572067,2572765,3695,22,16,11,14,61972.4314,78743.5184,66733.535,68904.535,276354.0198,5081.373121579431,19.449687084245575,281415.9432344952,False,False
2021-02-22,4572,2572067,2572765,3695,22,16,11,14,57861.238600000004,75726.9456,65175.4686,67072.0386,265835.6914,5081.373121579431,19.820779707306528,270897.24374187214,False,False
2021-02-23,4572,2572067,2572765,3695,22,16,11,14,57056.4016,74367.1424,63869.7653,65969.88440000001,261263.1937,5081.373121579431,20.18560812654197,266324.3812134529,False,False
2021-02-24,4572,2572067,2572765,3695,22,16,11,14,58274.53279999999,75070.488,64341.574,65558.2368,263244.8316,5081.373121579431,20.553150618478206,268305.6515709609,False,False
2021-02-25,4572,2572067,2572765,3695,22,16,11,14,55468.479,72288.3632,62004.4733,63088.3498,252849.66530000002,5081.373121579431,20.90645265309596,257910.13196892635,False,False
2021-02-26,4572,2572067,2572765,3695,22,16,11,14,56229.811,72210.2144,61653.3599,62490.7962,252584.1815,5081.373121579431,21.25939052729997,257644.29523105215,False,False
2021-02-27,4572,2572067,2572765,3695,22,16,11,14,56229.811,72210.2144,61653.3599,62490.7962,252584.1815,5081.373121579431,21.61232791802744,257643.9422936614,False,False
2021-02-28,4572,2572067,2572765,3695,22,16,11,14,56229.811,72210.2144,61653.3599,62490.7962,252584.1815,5081.373121579431,21.965264825279032,257643.58935675418,False,False
